"Date","AAPL","MSFT","AMZN","GOOGL","BRK-B","JNJ","NVDA","PG","MA","JPM","HD","UNH","ADBE","VZ","CRM","DIS","NFLX","INTC","MRK","T","WMT","PFE","CMCSA","BAC","PEP","KO","ABT","CSCO","TMO","XOM","MCD","COST","ACN","CVX","AMGN","MDT","NKE","NEE","BMY","QCOM","TXN","UNP","DHR","LOW","LLY","ORCL","HON","UPS","IBM","AMT","C","SBUX","LMT","MMM","BLK","BA","WFC","RTX","MDLZ","GILD","MO","CAT","BKNG","CVS","TGT","AXP","CL","GS","MS","DUK","GE","SO","FDX","USB","BIIB","DD","EMR","COP","EXC","GD","COF","BK","MET","ALL","WBA","F","SLB","AIG","SPG","OXY"
"2011-09-29",13.948929,25.450001,222.440002,264.014008,72.709999,63.900002,13.09,63.700001,32.837002,31.389999,33.790001,46.580002,24.99,37.150002,29.887501,30.65,16.17,22.209999,32.66,28.84,51.93,17.98,10.845,6.35,62.580002,34.525002,24.87763,15.85,51.5,73.879997,88.779999,82.980003,54.439999,94.389999,55.779999,33.959999,21.997499,54.52,31.120001,50.130001,27.190001,42.610001,33.002274,20.02,37.25,29.65,42.90163,64.669998,179.169998,53.59,26.9,19.084999,72.489998,74.529999,151.660004,62.369999,24.99,45.575832,34.48,19.625,26.440001,75.389999,478.019989,34.080002,50.23,46.720001,44.77,99.870003,15.09,60.389999,15.25,42.869999,69.699997,24.209999,94.459999,33.788425,43.790001,49.070316,43.299999,58.18,41.029999,19.370001,26.114082,24.559999,32.529999,10,61.330002,22.889999,105.907806,72.189926
"2011-09-30",13.618571,24.889999,216.229996,257.777771,71.040001,63.689999,12.51,63.18,31.716,30.120001,32.869999,46.119999,24.17,36.799999,28.57,30.16,16.181429,21.34,32.700001,28.52,51.900002,17.68,10.46,6.12,61.900002,33.779999,24.536972,15.5,50.639999,72.629997,87.82,82.129997,52.68,92.589996,54.959999,33.240002,21.377501,54.02,31.379999,48.630001,26.65,40.834999,31.796816,19.34,36.970001,28.74,41.862457,63.150002,174.869995,53.799999,25.620001,18.645,72.639999,71.790001,148.009995,60.509998,24.120001,44.279423,33.580002,19.4,26.809999,73.839996,449.459991,33.59,49.040001,44.900002,44.34,94.550003,13.51,59.970001,14.634615,42.369999,67.68,23.540001,93.150002,31.966639,41.310001,48.269886,42.610001,56.889999,39.630001,18.59,24.96435,23.690001,32.889999,9.67,59.73,21.950001,103.461899,68.501389
"2011-10-03",13.378572,24.530001,211.979996,248.008011,70.059998,62.080002,11.81,62.84,31.087999,28.65,31.59,42.919998,23.26,36.34,27.977501,29,16.178572,20.620001,31.57,28.16,51.959999,17.33,10.18,5.53,60.290001,32.709999,24.06197,15.19,49.099998,71.150002,86.019997,81.629997,51.619999,89.879997,53.900002,31.790001,20.762501,52.869999,31.49,47.650002,26.459999,39.915001,30.644428,18.98,36.330002,27.940001,40.3466,62.220001,173.289993,52.860001,23.110001,18.1,71.160004,70.93,141.770004,58.25,23.18,43.650093,33.080002,18.905001,26.559999,70.550003,445.75,32.970001,47.799999,43.48,44.150002,90.080002,12.47,59.130001,14.125,42.009998,65.150002,22.65,88.959999,30.614532,40.689999,46.493687,41.200001,55.669998,37.75,17.719999,23.707664,22.709999,32.470001,9.37,57.720001,20.459999,100.188148,65.70385
"2011-10-04",13.303572,25.34,212.5,251.201202,73.169998,62.169998,12.9,63.369999,30.766001,30.26,32.470001,42.779999,24.040001,36.400002,29.4,29.860001,16.414286,21.219999,31.35,28.309999,52.880001,17.59,10.585,5.76,60.450001,32.615002,24.2299,15.58,50.57,72.830002,86.480003,81.650002,54.259998,91.480003,54.349998,32.139999,21.432501,53.009998,32.09,49.43,27.25,41.744999,31.250948,19.66,36.73,28.690001,41.624115,64.059998,174.740005,54.009998,24.389999,18.625,72.699997,72.010002,147.199997,59.139999,24.209999,43.763374,32.860001,18.940001,26.540001,72.540001,444,33,49.470001,43.43,44.209999,94.580002,14.01,58.919998,14.288462,41.810001,67.860001,23.16,91.660004,32.45055,42.130001,47.469452,40.950001,57.110001,38.799999,18.82,24.500891,23.629999,32.849998,10.08,59.110001,20.549999,104.223892,70.187576
"2011-10-05",13.508928,25.889999,219.5,252.6026,73.230003,62.349998,13.36,63.34,31.333,30.84,32.830002,44.450001,24.68,35.77,29.3125,31.51,17.108572,21.85,31.459999,28.309999,52.650002,17.98,10.815,5.77,60.290001,32.764999,24.522577,16.16,52.82,73.949997,85.830002,80.25,54.849998,94.660004,55.93,32.259998,21.950001,53.02,32.73,50.77,28.200001,43.215,31.630022,19.74,37.029999,29.51,42.301006,65.57,176.850006,55.060001,24.709999,19.025,72.489998,72.529999,150.490005,59.959999,24.5,43.807426,32.889999,19.575001,26.5,74.260002,445.670013,33.27,49.759998,43.41,44.75,94.290001,14.48,58.470001,14.682693,41.330002,70.410004,23.450001,98.709999,34.87011,43.27,48.734898,40.73,57.709999,39.419998,18.280001,26.024956,24.139999,33.029999,10.56,61.580002,21.360001,102.916275,72.544411
"2011-10-06",13.4775,26.34,221.509995,257.61261,73.629997,62.810001,13.89,63.610001,31.625999,32.380001,33.380001,44.939999,25.33,35.91,30.5,32.029999,17.605715,22.030001,31.42,28.41,52.75,18.23,11.045,6.28,60.57,32.695,24.556164,16.75,53.669998,73.889999,87.110001,79.199997,55.299999,94.610001,56.830002,32.740002,22.32,53.759998,32.450001,50.869999,28.32,44.764999,32.342686,20.24,37.23,30.07,42.958832,66.519997,181.690002,55.59,26.02,19.25,73.129997,74.650002,151.669998,61.48,25.370001,44.669605,33.560001,19.825001,26.950001,77.089996,469.559998,33.75,51.91,44.43,45.095001,97.93,15.18,58.799999,14.932693,42.049999,72.199997,24,99.410004,36.037189,44.5,49.055069,41.240002,58.950001,40.619999,18.34,27.352942,24.549999,33.369999,10.99,63.889999,22.02,105.888992,75.265305
"2011-10-07",13.207143,26.25,224.740005,257.81781,71.699997,63.130001,14.15,63.91,31.146,30.700001,33.919998,44.889999,25.280001,36.16,30.24,31.700001,16.744286,22.290001,31.610001,28.440001,53.700001,18.440001,11.03,5.9,61.02,32.950001,24.724094,16.66,50.490002,73.559998,87.199997,79.019997,55.919998,94.400002,56.27,32.830002,22.0375,54.200001,32.380001,50.23,28.950001,44.400002,32.054588,20.34,37.919998,29.91,43.368778,66.260002,182.389999,54.93,24.629999,19.629999,74,73.82,147.779999,61.810001,24.540001,44.97168,33.759998,19.655001,27.43,75.519997,467.730011,33.779999,51.560001,43.43,45.205002,92.690002,14.24,59.369999,14.903846,42.369999,71.059998,23.33,100.010002,35.240158,44.009998,48.910229,41.93,59.549999,39.810001,17.83,25.668449,23.719999,33.41,10.69,62.639999,20.969999,103.010345,74.010246
"2011-10-10",13.886071,26.940001,231.320007,268.853851,74.110001,64.43,14.78,64.800003,32.581001,32.299999,34.66,46.52,25.76,36.900002,31.432501,33,15.945714,22.879999,32.349998,29.17,54.810001,18.92,11.525,6.28,61.869999,33.450001,25.247076,17.09,52.360001,76.279999,88.510002,81.230003,57.389999,98.199997,57.369999,33.580002,22.68,55.099998,32.830002,52.09,29.809999,46,33.502655,20.860001,38.41,30.969999,44.960907,67.860001,186.619995,55.919998,26.49,20.459999,75.75,76.720001,155.25,64.029999,26.129999,46.412838,34.299999,20.325001,27.629999,79.129997,483.850006,34.349998,52.630001,45.450001,45.869999,96.139999,15.29,60.779999,15.519231,42.950001,73.620003,24.450001,100.68,37.275436,45.389999,51.037094,42.610001,61.68,41.900002,18.85,27.094475,24.76,33.669998,11.21,65.790001,22.190001,107.80809,78.235298
"2011-10-11",14.296071,27,235.479996,271.861847,73.410004,63.959999,14.62,64.57,32.951,32.299999,34.709999,46.639999,25.84,36.5,31.897499,32.610001,15.522857,22.99,31.93,28.77,54.720001,18.85,11.49,6.37,60.950001,33.400002,25.28546,16.99,53.759998,76.269997,89.339996,80.900002,57.02,97.599998,57.09,33.23,22.4625,54.77,32.959999,51.650002,29.620001,46.154999,33.472328,20.530001,37.700001,30.93,45.161114,67.949997,185,55.27,27.84,20.665001,76.32,76.419998,153.059998,63.970001,26.049999,46.406544,34.400002,19.85,27.799999,80.660004,493.26001,34.369999,53.07,45.759998,45.174999,96.699997,15.39,59.790001,15.519231,42.68,73.43,23.879999,98.919998,37.574322,45.66,51.090454,42.099998,61.48,42.52,18.9,27.254902,24.49,33.790001,11.24,66.82,22.370001,106.152397,77.497589
"2011-10-12",14.363929,26.959999,236.809998,274.524536,74.709999,64.330002,14.61,64.889999,32.799,33.200001,34.720001,46.380001,25.879999,36.669998,31.815001,33.759998,16.231428,23.120001,32.57,28.99,55.200001,18.82,11.8,6.58,62.700001,33.740002,25.107935,17.25,54.650002,77.160004,88.360001,81.419998,57.419998,97.779999,56.639999,32.889999,22.9475,54.68,32.82,52.040001,29.700001,45.895,34.215313,20.620001,37.610001,31.110001,46.228889,68.559998,186.119995,55.43,29.200001,20.754999,76.129997,78.360001,156,64.32,26.950001,46.721207,34.599998,20.145,27.77,81.699997,485.540009,34.669998,52.75,47.029999,45.610001,99.110001,15.84,59.400002,15.769231,42.709999,75.18,24.75,98.760002,38.84103,46.529999,51.723179,42.650002,62.52,43.439999,19.33,28.297682,25.139999,33.150002,11.38,67.309998,23.76,108.400749,77.612556
"2011-10-13",14.586785,27.18,236.149994,279.77478,74.050003,64.230003,15.46,64.650002,33.598999,31.6,34.41,46.529999,25.799999,37.02,32.387501,33.549999,16.715714,23.389999,32.700001,29.1,55.02,18.76,11.78,6.22,62.360001,33.700001,25.02157,17.42,53.93,76.370003,89.309998,81.669998,57.18,97.790001,56.98,32.66,23.0525,54.59,32.759998,53.310001,30.4,45.055,34.003033,20.450001,38,31.139999,45.656868,68.089996,186.820007,55.150002,27.639999,20.545,76.410004,77.800003,153.649994,63.529999,26.120001,46.280678,34.849998,20.32,27.610001,81.440002,493.769989,34.700001,52.73,46.330002,45.555,96.150002,15.14,59.400002,15.596154,42.490002,73.870003,24.33,101.32,37.958603,46.380001,51.105701,42.759998,61.810001,41.869999,18.84,27.843138,24.639999,32.959999,11.34,67.199997,23.030001,106.481659,78.082008
"2011-10-14",15.071428,27.27,246.710007,296.136139,74.75,64.720001,15.72,64.889999,34.158001,31.889999,35.049999,47.220001,26.809999,37.330002,32.950001,34.470001,16.577143,23.5,32.98,29.17,55.459999,19.040001,11.97,6.19,62.240002,33.924999,25.299854,17.549999,53.290001,78.110001,89.940002,81.769997,58.799999,100.470001,57.490002,33.099998,23.2425,54.860001,32.439999,54.98,30.93,45.985001,34.404854,20.93,38.290001,31.85,47.144123,68.959999,190.529999,55.830002,28.4,21.110001,75.989998,78.889999,155.910004,63.889999,26.67,46.972939,35.23,20.215,27.67,84.089996,499.130005,35.130001,52.950001,46.099998,46.169998,96.730003,15.22,59.759998,15.961538,42.669998,75.739998,24.700001,103.080002,39.396107,47.509998,52.59222,43.23,62.040001,42.060001,18.969999,28.672014,24.959999,33,11.56,70.940002,23.370001,109.021637,81.837608
"2011-10-17",14.999643,26.98,242.330002,291.49649,72.889999,63.790001,14.94,64.260002,33.512001,31.040001,34.650002,46.599998,26.24,36.939999,31.68,33.389999,16.761429,23.280001,32.310001,29.02,54.779999,18.690001,11.71,6.03,61.889999,33.5,24.968792,17.17,51.59,77.470001,88.660004,82.360001,57.740002,98.610001,56.439999,32.450001,22.754999,54.689999,32.439999,53.639999,30.209999,44.654999,33.335861,20.889999,37.970001,31.23,45.475727,68.010002,186.589996,55.07,27.93,20.58,74.720001,75.879997,150.729996,61.779999,24.42,45.387035,34.77,19.93,27.42,81.519997,492.850006,34.790001,52.900002,45.119999,45.470001,96.900002,15.25,60.330002,15.605769,42.91,73.970001,23.610001,101.43,37.759346,45.919998,52.096714,42.73,60.93,40.279999,18.370001,27.486631,24.15,33.889999,11.4,67.519997,22.24,106.246475,79.212517
"2011-10-18",15.08,27.309999,243.880005,295.550537,75.07,64.419998,15.48,64.919998,33.988998,32.869999,35.950001,45.34,26.76,37.240002,32.384998,33.939999,15.962857,23.4,32.790001,29.209999,55.889999,18.969999,11.89,6.64,62.41,33.369999,25.160711,17.51,52.439999,78.889999,89.639999,84.57,57.470001,102.949997,57.279999,32.889999,22.870001,54.830002,32.560001,54.560001,30.889999,46.200001,34.19257,21.49,38.490002,31.879999,47.02972,69.25,178.899994,55.669998,29.879999,21.225,75.980003,78.360001,156.300003,63.470001,25.860001,46.645691,35.240002,20.379999,27.530001,84.720001,493.209991,35.150002,53.639999,46.68,46.169998,102.25,16.629999,60.360001,16.067308,42.889999,75.620003,24.48,102.639999,39.5242,47.790001,52.75993,42.68,62.639999,41.18,19.77,28.903744,25.440001,33.830002,11.78,69.910004,23.440001,110.263405,81.416061
"2011-10-19",14.236428,27.129999,231.529999,290.640656,74.110001,62.639999,15.17,64.75,32.376999,32.25,35.400002,46.450001,26.02,37.049999,31.842501,33.610001,15.631429,24.24,32.540001,29.09,56.25,18.809999,11.77,6.4,62.110001,33.514999,25.549351,17.16,51.110001,78.43,89.620003,84.379997,57.34,102.239998,57.32,33.639999,22.8225,54.75,32.349998,52.599998,30.25,45.48,33.419258,21.040001,38.700001,31.49,46.543499,68.82,177.389999,54.990002,29.389999,20.459999,75.470001,77.699997,148.919998,63.110001,25.18,46.104469,34.849998,20.4,27.32,83.559998,479,34.720001,53.27,46.130001,46.09,100.790001,16.639999,60.599998,15.884615,42.98,75.279999,24.129999,102.080002,37.844742,46.639999,53.026741,42.540001,62.470001,39.75,19.540001,27.967915,25.48,33.75,11.56,67.900002,22.549999,108.711197,80.429253
"2011-10-20",14.118215,27.040001,233.610001,292.127136,75.870003,62.529999,14.41,65.089996,32.568001,33.130001,35.73,46.880001,26.08,37.099998,31.92,33.84,15.925714,23.610001,32.799999,28.99,56.369999,18.73,11.785,6.47,62.119999,33.560001,25.933189,17.190001,51.900002,78.709999,89.010002,84.260002,57.09,103.389999,57.27,33.369999,22.9725,55.080002,32.439999,52.009998,29.950001,47.294998,34.33662,21.52,38.610001,31.530001,46.200287,69.199997,177.25,55.049999,30.08,20.495001,75.699997,78.68,152.160004,62.490002,25.76,46.727501,35.060001,20.504999,27.25,84.260002,473.820007,34.779999,53.709999,46.189999,45.810001,100.860001,16.610001,60.720001,15.990385,43.27,76.589996,24.92,101.669998,37.61702,46.48,53.567986,42.720001,63.150002,40.490002,20.209999,28.609625,26.440001,33.59,11.7,67.989998,22.91,109.821259,81.042412
"2011-10-21",14.031072,27.16,234.779999,295.540527,77.449997,63.779999,14.48,66.260002,33.34,33.419998,36.860001,47.919998,27.299999,37.419998,32.322498,35.16,16.719999,24.030001,33.349998,29.129999,56.919998,19.059999,12.165,6.46,62.279999,34.095001,25.842028,17.379999,53.259998,80.129997,92.32,85.300003,58.080002,105.529999,58.59,34.290001,23.5875,55.869999,32.560001,52.02,30.459999,48.48,35.564823,22.129999,38.07,32.119999,48.88879,70.059998,181.630005,56.34,30.299999,21.045,77.400002,80.480003,154.320007,64.589996,26.309999,47.551918,35.200001,20.735001,27.450001,87.389999,495.459991,35.549999,54.639999,48.459999,46.959999,102.089996,17.02,61.650002,15.682693,43.939999,79.339996,25.389999,108.839996,38.769867,47.419998,54.757198,43.310001,65.32,43.290001,20.700001,29.86631,26.9,34.139999,12.26,67.379997,24.01,113.54657,83.102249
"2011-10-24",14.491786,27.190001,237.610001,298.508514,77.239998,64.730003,15.02,65.370003,34.069,34.57,36.700001,49.029999,28.200001,36.93,33.1325,35.369999,16.977142,24.59,33.529999,28.879999,56.779999,19.360001,12.335,6.72,62.099998,33.935001,25.645309,17.540001,54.470001,80.169998,92.010002,84.480003,58.369999,106.269997,58.950001,34.700001,23.7675,55.84,32.529999,53.610001,31.690001,48.705002,36.603489,21.780001,38.189999,32.869999,49.355942,70.870003,182.25,57.240002,31.6,21.27,78.730003,82.18,157.479996,64.75,26.52,48.237885,35.279999,20.995001,27.309999,91.769997,519.820007,35.810001,54.720001,49.919998,45.619999,103.980003,17.15,61.080002,15.817307,43.380001,81.519997,25.57,109.519997,39.709225,47.66,54.978271,42.919998,65.629997,45.439999,21.26,30.918003,27.07,34.310001,12.51,69.879997,25.139999,115.587959,83.648346
"2011-10-25",14.206072,26.809999,227.149994,291.871857,75.739998,63.689999,14.45,64.510002,32.750999,33.490002,36.040001,48.759998,27.85,36.189999,32.389999,34.509998,11.052857,24.629999,32.91,28.41,56.709999,18.870001,12.105,6.46,61.82,33.474998,25.424603,17.620001,53.23,79.440002,91.769997,83.230003,58.169998,104.5,56.470001,33.73,23.4375,55.200001,32.110001,52.32,30.969999,47.84,35.951477,21.51,37.419998,32.369999,48.345367,69.349998,180.360001,55.950001,30.9,20.639999,78.889999,77.040001,150.380005,63.720001,25.549999,47.37571,34.93,20.530001,27,89.889999,505.059998,35.700001,54.400002,49.419998,44.990002,100.440002,16.52,60.419998,15.596154,43.119999,80.720001,24.84,106.870003,37.702415,46.52,53.880535,42.310001,65.260002,43.41,20.74,29.26025,26.5,33.82,12.43,68.029999,24.18,113.932266,81.569351
"2011-10-26",14.307143,26.59,198.399994,293.448456,78.019997,64.489998,14.62,64.949997,32.905998,34.18,36.549999,48.759998,27.809999,36.810001,30.889999,35.049999,11.342857,24.700001,33.540001,28.75,57.369999,19.280001,12.4,6.59,62.009998,33.735001,25.74127,17.610001,48.360001,81.07,91.779999,83.730003,58.209999,106.769997,56.950001,33.950001,23.5525,56.029999,32.509998,51.599998,31,48.955002,36.247158,21.639999,37.5,32.400002,49.003193,69.379997,181.970001,55.630001,31.15,20.700001,76.349998,77.019997,154.369995,66.559998,25.76,47.866581,35.02,20.745001,27.280001,91.57,495.630005,36.220001,55.150002,50.450001,45.27,106.330002,16.639999,60.900002,15.721154,43.119999,81.360001,25.49,116.919998,38.271725,47.150002,54.802937,42.709999,63.889999,44.599998,20.959999,29.581104,26.85,33.25,11.87,69.839996,25.32,116.265289,83.542953
"2011-10-27",14.453215,27.25,206.779999,299.634644,80.489998,65.5,15.25,65.260002,34.915001,37.02,37.220001,49.18,28.34,37.66,33.34,36.279999,11.551429,25.129999,34.310001,29.469999,57.810001,19.84,12.295,7.22,62.880001,34.285,25.971575,18.440001,50.650002,81.879997,93.510002,85.220001,61.150002,108.970001,58.060001,35.02,23.9575,57.799999,32.990002,53.52,31.82,51.314999,37.793781,21.9,37.869999,33.66,51.548691,71.550003,185.880005,56.790001,34.169998,21.535,75.650002,81.410004,169.119995,67.489998,27.07,49.905602,35.470001,21.055,27.66,96.330002,520.549988,37.279999,55.560001,52.060001,45.665001,116.400002,19.41,61.889999,16.701923,43.639999,84.730003,26.219999,117.739998,41.417149,50.139999,55.53476,44.220001,65.610001,47.07,22.389999,31.791445,27.719999,34.130001,12.08,75.769997,26.52,121.44873,91.648155
"2011-10-28",14.4625,26.98,217.320007,300.370361,79.959999,65.599998,15.6,64.730003,35.458,36.689999,36.119999,48.849998,29.02,37.630001,34.785,36.209999,12.02,24.98,35.110001,29.74,57.150002,19.82,11.925,7.35,63.200001,34.465,26.014755,18.559999,51.400002,81.480003,93.290001,84.93,61.759998,109.639999,57.240002,35.48,24.1875,57.040001,32.09,53.23,31.5,51.009998,38.559513,21.370001,38.279999,33.689999,51.36755,71.489998,187.449997,56.32,34.16,21.25,75.43,81,169.779999,68.169998,27.08,50.037758,35.400002,21.395,27.559999,96.849998,523.679993,36.84,55.240002,52.099998,45.610001,115.860001,19.309999,61.380001,16.586538,43.310001,84.25,26.030001,118.720001,41.630642,49.610001,54.688591,44.57,65.470001,46.900002,22.41,32.816399,27.16,33.810001,12,75.959999,26.34,121.759171,93.669662
"2011-10-31",14.456429,26.629999,213.509995,296.616608,77.860001,64.389999,14.8,63.990002,34.723999,34.759998,35.799999,47.990002,29.41,36.98,33.2925,34.880001,11.725715,24.540001,34.5,29.309999,56.720001,19.26,11.725,6.83,62.950001,34.16,25.846827,18.530001,50.27,78.089996,92.849998,83.25,60.259998,105.050003,57.27,34.740002,24.0875,56.400002,31.59,51.599998,30.73,49.785,36.656559,21.02,37.16,32.77,49.956562,70.239998,184.630005,55.099998,31.59,21.18,75.900002,79.019997,157.789993,65.790001,25.91,49.07489,35.18,20.83,27.549999,94.459999,507.720001,36.330002,54.75,50.619999,45.185001,109.550003,17.639999,61.259998,16.067308,43.200001,81.830002,25.59,116.360001,39.680759,48.119999,53.095348,44.389999,64.190002,45.66,21.280001,31.336899,26.34,33.200001,11.68,73.470001,24.690001,120.827843,89.042229
"2011-11-01",14.161072,25.99,212.100006,289.614624,75.519997,63.380001,14.06,62.709999,33.43,32.709999,35.540001,46.220001,28.59,36.470001,32.587502,33.599998,11.441428,23.9,34.060001,28.700001,56.23,19.33,11.49,6.4,62.23,33.52,25.314247,17.59,48.610001,75.940002,91.910004,83.349998,57.459999,102.080002,55.540001,33.169998,23.469999,55.349998,31.309999,50.139999,29.860001,48.415001,35.898407,20.6,37.220001,31.690001,48.812519,68.599998,181.350006,56.919998,29.17,20.615,73.989998,76.529999,150,63.169998,24.77,47.319069,34.560001,20.525,27.1,91.629997,489.019989,35.450001,52.610001,48.990002,44.044998,103.540001,16.23,60.599998,15.403846,42.669998,79.57,24.530001,113.959999,38.912193,48.310001,51.776539,43.599998,61.43,43.77,20.219999,29.376114,26.09,32.369999,11.08,71.129997,23.42,117.920975,86.752464
"2011-11-02",14.193214,26.01,215.619995,292.702698,77.489998,63.639999,13.82,62.860001,35.765999,33.639999,35.990002,46.360001,29.35,36.799999,32.459999,34.07,11.912857,23.85,34.189999,29.08,56.860001,19.530001,11.51,6.72,62.41,33.884998,25.371824,17.85,49.75,77.370003,92.529999,84.43,58.48,104.540001,54.799999,33.970001,23.735001,56.200001,31.17,52.18,30.059999,49.494999,36.762699,21.33,37.48,32.279999,50.00423,69.349998,183.919998,56.700001,29.83,20.59,74.519997,78.059998,155.520004,64.400002,25.33,48.401512,34.639999,20.514999,27.190001,93.940002,493.640015,35.77,52.919998,50.32,43.970001,106.129997,16.76,61.290001,15.625,43.23,80.57,25.309999,113.43,39.851555,49.790001,52.676075,44.23,61.950001,45.200001,20.93,30.757576,26,32.990002,11.15,72.739998,24.190001,120.112885,89.281746
"2011-11-03",14.395357,26.530001,218.289993,299.049042,78.82,64.339996,14.65,63.209999,36.659,34.380001,36.450001,46.18,30.16,37.450001,33.262501,35.029999,13.184286,24.200001,34.529999,29.440001,57.419998,19.879999,11.66,6.91,62.799999,34.325001,25.832432,18.18,50.25,78.860001,93,84.699997,59.220001,106.129997,55.700001,34.869999,23.92,57.610001,31.74,56.110001,31.120001,50.744999,37.17968,21.629999,38.049999,33.110001,51.424751,70.559998,187.300003,57.419998,30.780001,20.700001,76.089996,79.639999,159.259995,66.190002,25.809999,49.36438,35.779999,20.465,27.469999,96,511.709991,37.310001,52.240002,51.68,44.259998,107.68,16.950001,62.43,16.028847,43.32,82.339996,25.6,114.050003,40.733982,51.82,53.743317,44.59,63.630001,46.740002,21.33,31.149733,25.98,32.720001,11.32,75.93,24.629999,121.730949,91.217026
"2011-11-04",14.294286,26.25,216.479996,298.368378,77.239998,64.120003,14.82,63.029999,36.008999,33.970001,36.389999,45.580002,29.790001,37.169998,32.8325,34.759998,12.86,23.74,34.02,29.16,57.5,19.66,11.375,6.49,61.990002,33.889999,25.587734,18.030001,48.860001,78.519997,93.809998,83.809998,58.240002,106.43,55.169998,34.380001,23.594999,56.439999,31.34,56.5,31.790001,50.619999,36.95982,21.540001,37.939999,32.549999,51.434284,69.989998,186.380005,57.919998,30.34,22.094999,76.519997,79.300003,157.600006,65.800003,25.4,48.961613,35.18,20.360001,27.370001,95.739998,513.369995,38.02,52.169998,51.18,44.029999,105.040001,16.719999,61.919998,15.759615,43.200001,82.010002,25.530001,113.489998,40.107742,51.259998,53.903404,44.02,63.450001,46.16,20.99,30.989305,25.9,33.169998,11.27,74.970001,23.91,121.20414,93.54512
"2011-11-07",14.276072,26.799999,217,304.469482,77.099998,64,14.74,63.459999,36.591,34.240002,37.34,45.169998,29.92,37.34,33.334999,35.150002,12.975715,24.280001,34.32,29.440001,57.939999,20.07,11.325,6.45,62.5,34.105,25.731674,18.01,49.52,79.349998,94.620003,84.160004,58,107.720001,58.43,35.049999,23.450001,56.029999,31.389999,56.919998,31.530001,50.84,37.16452,22.309999,38.349998,32.869999,51.443821,70.459999,187.320007,58.330002,30.549999,22.115,78.260002,79.690002,160.050003,66.290001,25.42,49.301449,35.330002,20.540001,27.52,95,509,38.23,52.830002,51.25,44.224998,105.57,16.92,62.549999,15.759615,43.650002,81.93,25.889999,114.010002,40.15044,50.889999,54.56662,44.830002,64.199997,46.369999,21.26,30.160427,26.389999,33.139999,11.22,75.330002,23.719999,122.097839,94.388214
"2011-11-08",14.508214,27.16,217.990005,306.476471,78.160004,64.860001,15.08,64.209999,36.806999,35.02,37.939999,46.150002,30.42,37.52,33.532501,35.290001,12.924286,24.75,34.470001,29.459999,59.32,20.08,11.38,6.53,63.66,34.325001,26.033949,18.309999,50.419998,79.760002,94.599998,85,58.889999,108.860001,58,35.110001,23.855,56.450001,31.73,57.029999,31.549999,51.165001,37.619408,22.77,38.990002,33.610001,52.101643,71.550003,187.25,58.360001,31.42,22.18,78.389999,81.830002,163.160004,66.650002,26.530001,49.634991,35.48,20.610001,27.65,95.889999,552.849976,39.040001,53.049999,51.34,44.720001,108.580002,17.32,62.490002,15.846154,43.959999,83.010002,26.27,113.919998,40.662815,52.130001,55.450905,45.34,65.129997,46.849998,21.93,30.516933,26.49,33.189999,11.61,76.830002,24.059999,123.047974,97.042038
"2011-11-09",14.117143,26.200001,211.220001,300.775787,75.400002,63.529999,14.32,62.720001,35.743999,32.540001,37.16,45.540001,28.08,36.889999,32.1875,33.790001,12.578571,23.84,33.790001,28.91,58.049999,19.34,10.805,6.16,62.279999,33.514999,25.400612,17.610001,48.549999,77.389999,92.650002,83.410004,56.709999,104.279999,57.509998,34.099998,23.09,54.880001,30.969999,55.41,30.309999,49.18,36.421532,22.200001,37.849998,31.59,50.366512,68.989998,182.240005,57.18,28.85,21.475,76.949997,79,153.229996,64.550003,24.99,48.105728,34.759998,19.934999,27.17,91.639999,536.549988,38.389999,51.689999,49.209999,43.724998,99.669998,15.76,61.68,15.240385,43.189999,79.349998,25.110001,111.239998,38.684471,50.110001,53.529869,44.98,62.959999,44.400002,20.299999,28.565062,25.85,31.719999,11.04,73.089996,22.540001,117.770462,92.462509
"2011-11-10",13.757857,26.280001,210.789993,297.83783,75.989998,64.120003,14.47,63.240002,36.011002,32.740002,37.200001,46.130001,28.030001,37.330002,31.952499,34.639999,12.16,24.059999,34.970001,29.16,58.130001,19.790001,11.085,6.03,62.959999,33.695,25.88521,18.610001,47.73,78.699997,93.260002,82.720001,57,105.5,57.959999,34.529999,23.48,55.290001,31.32,55.209999,30.610001,50.189999,36.838512,22.459999,37.23,31.73,51.062473,69.879997,183.350006,56.630001,28.629999,21.76,76.129997,80.32,159.880005,64.830002,25.08,48.753933,35.130001,20.08,27.629999,92.199997,528.359985,38.5,51.77,49.09,44.07,99.5,15.86,62.25,15.442307,43.599998,80.120003,25.639999,112.080002,39.011826,50.560001,54.459896,44.41,63.380001,44.490002,20.719999,28.796791,26.200001,31.950001,10.99,74.050003,23.15,118.381935,94.024147
